pdv_code,lat,lon,demanda
7331672,18.68461118,-99.24728483,900
2815267,18.71336265,-98.77615581,900
2813369,18.72883958,-98.95158072,900
2815902,18.81634407,-98.74493851,900
6955945,18.8150892,-99.26220744,900
2770994,18.97077874,-99.24285703,900
2770907,18.97605513,-99.24835347,900
8419672,18.60452776,-99.3761477,900
7173600,18.87609863,-98.77575673,900
7174324,18.86836381,-98.9260081,900
2772949,18.9484736,-99.19754075,900
7813046,18.60387343,-99.36988771,900
7094989,18.79621044,-98.93581509,900
2822810,18.81900802,-98.93253842,900
2788135,18.73919668,-99.25664527,900
2787074,18.80468398,-99.1954601,900
2787076,18.8041632,-99.19521187,900
2787833,18.74550244,-99.22567511,900
2787827,18.74649376,-99.22503696,900
2788427,18.76686405,-99.35783672,900
8976821,18.85493148,-99.17793515,900
2837525,18.59781172,-99.18510971,900
2787897,18.74426033,-99.22740013,900
8504777,18.79358858,-98.96510798,900
2783678,18.84604215,-99.18659715,900
8504942,18.72719638,-98.95078561,900
8504941,18.72825312,-98.95169587,900
2824529,18.89776896,-99.17924619,900
2791460,18.68031284,-99.24793716,900
2792118,18.63216866,-99.21213637,900
2771382,18.96719404,-99.24759173,900
2834432,18.55925431,-99.27186896,900
2858631,18.63698216,-99.16866037,900
7100557,18.68012773,-99.18664173,900
2860691,18.80252663,-98.93858643,900
2861006,18.89907302,-98.72823543,900
2819194,18.90622143,-98.97121133,900
6955650,18.74336137,-99.22729474,900
7314591,18.85018496,-99.19677637,900
2790945,18.49247603,-99.2700023,900
2783448,18.8625515,-99.20723683,900
2841523,18.91579631,-99.18997436,900
7159897,18.7828553,-98.98681762,900
2857725,18.67475178,-99.18729234,900
2786311,18.8406153,-99.23973134,900
2770853,18.97668821,-99.24341605,900
2770666,18.98349034,-99.25004971,900
2857201,18.80079509,-98.90490884,900
2780262,18.90384803,-99.21964609,900
8615173,18.92227899,-98.89181854,900
2782569,18.86684376,-99.24493499,900
2783703,18.84629368,-99.18509864,900
2793487,19.05636545,-99.24297298,900
7314534,18.86715958,-99.20671816,900
2784470,18.83361034,-99.18175945,900
2784477,18.82996842,-99.1787662,900
2828969,18.86670242,-99.22885453,900
2789305,18.73079186,-99.36307454,900
2789077,18.7309712,-99.38685482,900
2787039,18.80356092,-99.19623069,900
2824073,18.89783057,-99.18043219,900
2826579,18.85134038,-99.18100916,900
2847596,18.87682991,-99.1183982,900
2847583,18.87894213,-99.11567918,900
2772558,18.95502039,-99.21297083,900
2772523,18.9586418,-99.21274032,900
2779285,18.9130256,-99.24892216,900
2782744,18.86348263,-99.23282744,900
2783822,18.83993172,-99.18630506,900
2784457,18.8328504,-99.17823784,900
2792055,18.64106493,-99.21026226,900
8986804,18.60269947,-99.19220082,900
2853587,18.82253456,-98.92285186,900
2853345,18.82678041,-98.93692092,900
8756759,18.64128061,-99.16127519,900
2858037,18.69526131,-99.11922592,900
2857194,18.80530216,-98.91792205,900
7330866,18.61760549,-99.18039226,900
6211917,18.82049607,-99.21557189,900
6443392,18.89616759,-99.18262678,900
2837634,18.61172331,-99.17902654,900
2831302,18.81726005,-99.26220113,900
2813222,18.72749013,-98.95663855,900
2787380,18.78483483,-99.22915335,900
2847612,18.88232247,-99.11434566,900
8436691,18.78371732,-98.99190612,900
2850177,18.86678742,-98.92411682,900
2825451,18.89872897,-99.20655653,900
7113997,18.89395261,-99.17270465,900
2835413,18.68131,-99.18750743,900
2786694,18.82153968,-99.24531445,900
2791645,18.65261531,-99.26785865,900
2783599,18.84328185,-99.18614078,900
2782648,18.85485578,-99.23993438,900
2782313,18.87962576,-99.23727221,900
2792824,18.66881384,-99.18319031,900
2857564,18.69837121,-99.180714,900
2830758,18.83722772,-99.23250294,900
7100835,18.66364278,-99.20232236,900
2819630,18.8205348,-98.95408768,900
2779715,18.9000898,-99.21414935,900
2808142,18.88002809,-98.84346721,900
7100760,18.64451516,-99.15707099,900
2857656,18.67072667,-99.18906152,900
2858467,18.68308309,-99.12256946,900
7394403,18.83183864,-99.18215591,900
7950953,18.90929851,-99.20402053,900
9260531,18.84123711,-98.94705988,900
2847705,18.87417845,-99.07372401,900
8987223,18.66218951,-99.18727408,900
2794307,18.97665636,-99.25882611,900
2857636,18.67129962,-99.18647742,900
2787010,18.80790795,-99.20726332,900
2847719,18.87658789,-99.0713095,900
2831643,18.80752956,-99.24232387,900
2833493,18.68582725,-99.24643747,900
2860040,18.76993199,-98.98203646,900
2788412,18.76893523,-99.35465155,900
2836682,18.62642393,-99.16003,900
2808229,18.87743329,-98.77190064,900
2784816,18.83046424,-99.24404974,900
8682341,18.71774504,-98.77191127,900
8799998,18.80912085,-98.96010623,900
2859335,18.72191535,-98.99570773,900
2789715,18.61640735,-99.3273595,900
2852622,18.84490437,-98.94166422,900
2772638,18.94813441,-99.1980799,900
2786319,18.84175709,-99.23941385,900
2856810,18.80975666,-98.93346751,900
7206906,18.68246651,-99.12039712,900
7314755,18.8609857,-99.20179676,900
2859143,18.62657463,-99.16408213,900
2773427,18.95551133,-99.21851279,900
2791532,18.67975658,-99.24594149,900
2781527,18.91914922,-99.20267151,900
2783490,18.86107164,-99.20337699,900
7526076,18.93258332,-99.25680582,900
2831329,18.81528296,-99.26423946,900
2807134,18.88798758,-99.2274597,900
8757228,18.48895297,-99.2753596,900
2823898,18.79500415,-98.91874773,900
9156996,18.88121355,-99.23044041,900
2790646,18.62060513,-99.31679624,900
7322605,18.61417305,-99.32861315,900
8614666,18.81865388,-98.92094124,900
7104401,18.85836109,-99.23084696,900
2856989,18.80353474,-98.92642781,900
7322540,18.49256855,-99.28097293,900
2787547,18.77955531,-99.21207546,900
8537253,18.90947901,-99.04775425,900
2792298,18.67782255,-99.25031638,900
2790867,18.48811613,-99.27588018,900
7159466,18.76153239,-98.98535232,900
8757767,18.85302572,-98.94680143,900
2836447,18.6749564,-99.1276398,900
2837158,18.61940026,-99.17331867,900
2861640,18.88569645,-98.73233166,900
2863996,18.56101324,-98.77891764,900
7241288,18.83281957,-99.24760724,900
2849162,18.95817387,-98.98184596,900
2780581,18.90378647,-99.2178366,900
9260076,18.88117634,-99.1743851,900
8344103,18.64999603,-99.19264901,900
2773846,18.94314166,-99.2302639,900
2842552,18.90600302,-99.16300077,900
2861009,18.89968738,-98.72800901,900
2858470,18.6774828,-99.12919644,900
2807804,18.89330797,-98.72968366,900
2826927,18.83929755,-99.1922973,900
2788104,18.74011717,-99.25579672,900
2771882,18.9695967,-99.21774458,900
2811664,18.80846212,-98.91844762,900
2856304,18.81101688,-98.93877909,900
2780003,18.87751199,-99.22781853,900
2849658,18.98576858,-98.92266513,900
2852442,18.84871215,-98.94153266,900
2774210,18.95433345,-99.25737485,900
2841423,18.91938394,-99.17913716,900
2858238,18.67549028,-99.14385439,900
2862360,18.72726231,-98.79718367,900
2811217,18.83585948,-98.94259091,900
2852683,18.84164864,-98.93740549,900
2812985,18.59882897,-98.84135663,900
2781749,18.9108257,-99.20723037,900
9002015,18.76372689,-98.99100973,900
7173973,18.9160174,-98.96265041,900
2854643,18.81691117,-98.95754169,900
2783745,18.84656099,-99.19263554,900
2844271,18.87470856,-99.16883468,900
7322407,18.68676102,-99.24837037,900
2774244,18.95026513,-99.25193858,900
2853832,18.82575697,-98.94646032,900
2839999,18.61173404,-99.17061086,900
2844049,18.89376816,-99.13433516,900
2820530,18.80809206,-98.95624938,900
2833845,18.61024735,-99.34816187,900
2780511,18.90227537,-99.22086407,900
2827127,18.83466134,-99.18044307,900
2793429,18.65815872,-99.19540699,900
2808275,18.88124842,-98.82203393,900
2829792,18.85226811,-99.22913967,900
2796632,18.95527995,-99.20841291,900
2795371,18.9796196,-99.20994365,900
2770706,18.98043083,-99.24583412,900
2774131,18.93184109,-99.25617821,900
2835504,18.68018501,-99.18293607,900
2864200,18.50171733,-98.75745886,900
8987336,18.70774771,-99.18402005,900
7242012,18.82456745,-99.24230449,900
2792054,18.63620159,-99.20770588,900
6209528,18.93484584,-99.24164563,900
8685671,18.90388998,-99.24324707,900
2793751,19.0382267,-99.26437827,900
2831600,18.81648502,-99.24070228,900
2781816,18.90781765,-99.20856614,900
2861837,18.77744477,-98.7847961,900
2817392,19.00682416,-98.99589469,900
2828416,18.68264381,-99.18640604,900
2782454,18.86515036,-99.23582771,900
2783020,18.87274537,-99.21108324,900
7322122,18.6151788,-99.35024151,900
7809697,18.88415525,-98.91734126,900
2833163,18.72706959,-99.32142735,900
2863163,18.61395235,-98.7763259,900
7330340,18.55457901,-99.26199767,900
2790963,18.69938629,-99.24765946,900
2813652,18.49353625,-98.74794026,900
7093953,18.82255046,-98.96038404,900
2784433,18.83724586,-99.19158533,900
2862403,18.71786303,-98.79662367,900
7160062,18.79116309,-98.99214525,900
2829108,18.86389714,-99.23191495,900
2788478,18.76504451,-99.36099735,900
9321578,18.78950248,-99.24338595,900
2786174,18.82503918,-99.23464159,900
2832050,18.72943575,-99.40021539,900
2848592,18.88060565,-98.97328871,900
2823739,18.80382165,-98.92138057,900
2788235,18.77077537,-99.36021059,900
2787190,18.80866421,-99.23692191,900
2787598,18.77141132,-99.22734669,900
2787651,18.77711755,-99.21338289,900
7173724,18.92397217,-98.90050849,900
2772039,18.96859762,-99.2134703,900
2829808,18.84268628,-99.23563393,900
2860839,18.72407149,-98.8972587,900
2862011,18.75565282,-98.77431111,900
2860387,18.7905103,-98.94791406,900
2845068,19.02743834,-99.2685541,900
2845228,19.04939742,-99.24149743,900
2813280,18.72771572,-98.96076197,900
2812298,18.77992703,-98.98879058,900
2774404,18.94294032,-99.24057169,900
2774164,18.94939361,-99.25592098,900
2773296,18.95222784,-99.2280115,900
2793861,19.02536482,-99.26630067,900
2792590,18.5575066,-99.27245823,900
2791985,18.63689519,-99.21692301,900
2852988,18.84449134,-98.94772293,900
2781904,18.91329593,-99.2007315,900
2783450,18.86157131,-99.20548176,900
2783866,18.83933642,-99.19696844,900
2840550,18.57341377,-99.18053499,900
8757139,18.65027159,-99.2172966,900
2828453,18.69692254,-99.17971062,900
7147068,18.69899362,-99.18618384,900
2843973,18.88100236,-99.13457649,900
2846201,18.89483096,-99.04191101,900
7159365,18.80451211,-98.91758913,900
2857432,18.68467897,-99.18803601,900
2810654,18.84931188,-98.95550178,900
2828104,18.77131492,-99.17648391,900
2847715,18.87172736,-99.0788592,900
2858008,18.69498363,-99.11471898,900
2784749,18.83010352,-99.24302037,900
2788128,18.73838579,-99.25580618,900
2782992,18.87514118,-99.22029992,900
2834564,18.56318131,-99.2721395,900
2793936,18.98709143,-99.25723499,900
2860350,18.80127934,-98.95426689,900
7206975,18.76169025,-99.12635355,900
7125878,18.81273831,-98.93742843,900
7160058,18.78589889,-98.99227572,900
2850127,18.86876368,-98.92171897,900
2784825,18.82979797,-99.24519959,900
2856765,18.80987243,-98.92927298,900
2791711,18.63779751,-99.27543831,900
2771960,18.96892062,-99.20659644,900
7094428,18.80750122,-98.92944448,900
8614123,18.84884827,-99.23002212,900
2785255,18.83250334,-99.24768553,900
2786490,18.8176083,-99.26046057,900
8757285,18.61539262,-99.35123029,900
9260261,18.60606576,-99.18253145,900
2839097,18.60606576,-99.18253145,900
2796976,18.94998369,-99.19171739,900
7174708,18.88362635,-98.86571727,900
6212224,18.88432515,-99.15424802,900
8757495,18.64138766,-99.15817196,900
7174671,18.87712467,-98.78330155,900
2841269,18.92499021,-99.18030431,900
2786236,18.82486832,-99.23045036,900
2786594,18.82240212,-99.25209005,900
2857042,18.81307616,-98.91950367,900
2774095,18.9441721,-99.2642799,900
8945333,18.85192144,-99.24070108,900
7100629,18.57980988,-99.1771746,900
7094655,18.81294977,-98.92457718,900
2784580,18.82760413,-99.18201226,900
2787210,18.80621614,-99.23368725,900
2785629,18.84867258,-99.23205232,900
2844144,18.88087968,-99.1220581,900
2828295,18.71680141,-99.18239364,900
2863448,18.5993155,-98.84052101,900
2849489,18.98073211,-98.91784517,900
8595482,18.82388845,-99.25694737,900
2834320,18.48889731,-99.27379373,900
2835498,18.67719916,-99.18667856,900
2858497,18.64343968,-99.16012291,900
2862269,18.73935236,-98.77151507,900
2838312,18.62100757,-99.17978591,900
8030293,18.83850909,-99.17830686,900
2783337,18.85980287,-99.20683237,900
2792272,18.60274712,-99.19445159,900
2854500,18.81521089,-98.94283003,900
7104003,18.880242,-99.23705837,900
7331067,18.64759827,-99.21960159,900
2844580,18.85683791,-99.17836996,900
2835111,18.67921246,-99.2419647,900
2861514,18.81066729,-98.74495349,900
2783529,18.86002722,-99.18980165,900
7103881,18.86419458,-99.23624322,900
2852237,18.84620088,-98.94630023,900
2842187,18.91344939,-99.15561207,900
2829024,18.81937831,-99.23783723,900
2779945,18.89027472,-99.23011185,900
2786808,18.81475095,-99.24178518,900
7173804,18.87089235,-98.96732352,900
2814089,18.50294551,-98.75424271,900
2805066,18.90579244,-99.21938033,900
7241960,18.81925065,-99.23965911,900
2779809,18.89303822,-99.22614084,900
7371616,18.88912496,-99.07537222,900
6210047,18.85637659,-99.18917076,900
2833267,18.74494814,-99.22248781,900
2793891,18.98861661,-99.25465329,900
7173726,18.92812775,-98.88817991,900
8512509,18.94946993,-99.25097607,900
8980941,18.94875715,-99.25085789,900
2862526,18.7201724,-98.79413308,900
2787371,18.78963542,-99.23285135,900
2864892,18.49466487,-98.75057791,900
2864750,18.54181252,-98.72990472,900
2828819,18.86593684,-99.23510499,900
7100642,18.63758109,-99.16430265,900
2837279,18.61247964,-99.18655098,900
2830791,18.82977813,-99.22838277,900
2792498,18.5596326,-99.27027581,900
2802168,18.91384761,-99.16047317,900
2852570,18.84985255,-98.9375218,900
7159865,18.72643732,-98.95152241,900
2857548,18.69934703,-99.18334425,900
8595825,18.93025677,-99.23417962,900
2858237,18.67405773,-99.14390448,900
2862253,18.74406429,-98.77312711,900
2783551,18.85268566,-99.18814067,900
2859397,18.72192122,-98.99925391,900
7047949,18.52305598,-98.83669164,900
2848766,18.88104174,-98.97599941,900
7521544,18.89762068,-99.18207867,900
2827719,18.82625492,-99.19604162,900
2779739,18.88516923,-99.22920333,900
2859169,18.62606062,-99.15694123,900
8685680,18.80797268,-99.23726732,900
2831002,18.8192288,-99.22606253,900
2790995,18.69065582,-99.24828341,900
2791506,18.68244318,-99.24326132,900
2859944,18.76389729,-98.98211197,900
2835511,18.67403067,-99.18343674,900
7100233,18.70787232,-99.18112262,900
2860943,18.8962259,-98.73264382,900
2844114,18.88127755,-99.12712033,900
2790223,18.88194773,-98.86222631,900
2783632,18.84873605,-99.18000366,900
2790114,18.62288529,-99.3248649,900
2773401,18.9538034,-99.23254075,900
8614730,18.78399911,-98.9621849,900
8595780,18.91264132,-99.24601371,900
2851770,18.85833838,-98.93454346,900
2851163,18.86846429,-98.77489131,900
2791139,18.68560966,-99.25042078,900
2847716,18.87163925,-99.07871873,900
7394541,18.72995852,-99.39851935,900
2858783,18.64465387,-99.15677223,900
2779273,18.90165752,-99.23903184,900
2826099,18.85811943,-99.17261857,900
2828097,18.7941207,-99.20446294,900
2844815,18.87451985,-99.19718998,900
2850972,18.88086305,-98.77424207,900
8678279,18.48370348,-99.26753756,900
2845770,18.98331186,-99.10382069,900
2857787,18.67323816,-99.18344681,900
2791399,18.67568689,-99.24198548,900
2803947,18.92406955,-99.24666172,900
2853534,18.81765808,-98.93076129,900
7525865,18.923174,-99.22892549,900
8685172,18.92310834,-99.22876514,900
2835057,18.64413662,-99.2140375,900
7331377,18.62983724,-99.21175114,900
2825997,18.85853472,-99.19246791,900
2795000,18.96311188,-99.21360838,900
2772555,18.95494516,-99.2131802,900
2836421,18.6403872,-99.15536742,900
2837018,18.57457611,-99.18168239,900
2783300,18.86576131,-99.20884718,900
2787574,18.78159382,-99.21583035,900
7394548,18.73070253,-99.32750831,900
2824805,18.88093423,-99.17647998,900
2770730,18.97886715,-99.24572278,900
2771301,18.96893625,-99.26444252,900
2792019,18.63872856,-99.20924626,900
2817183,18.88591802,-99.06270307,900
7331240,18.65512661,-99.22187875,900
2812018,18.79166239,-98.96013523,900
2857528,18.70299541,-99.18445019,900
2786465,18.82260508,-99.25690773,900
2791378,18.68155906,-99.24227646,900
2861929,18.77396172,-98.77552095,900
2772330,18.96628539,-99.21774699,900
2826378,18.8515712,-99.19094871,900
2831292,18.82280635,-99.25548597,900
8537017,18.82671591,-99.22928359,900
2795198,18.96493247,-99.23075212,900
2784483,18.83643673,-99.18519087,900
8757393,18.70915744,-99.18539803,900
2842528,18.90699393,-99.16287187,900
2795627,18.97631926,-99.18488103,900
2772361,18.96940514,-99.2151424,900
2816596,18.87090156,-99.07277121,900
2786754,18.81629787,-99.24138344,900
8678567,19.00730935,-98.99657872,900
2786161,18.83029647,-99.23878764,900
2840475,18.58305994,-99.17568788,900
9259894,18.96685932,-99.20689607,900
8945113,18.85424989,-99.22748104,900
2859177,18.62488145,-99.15734046,900
2854633,18.81735437,-98.95600262,900
8343868,18.55209219,-99.26346899,900
7486041,18.97360378,-99.20013876,900
2789512,18.59825786,-99.3657383,900
7331471,18.60201374,-99.3854542,900
7331461,18.59927751,-99.37519896,900
2859183,18.62431087,-99.1585798,900
2789555,18.60210413,-99.38010371,900
2851920,18.87086892,-98.97240767,900
2790972,18.69825455,-99.24928221,900
7174677,18.87096541,-98.77772378,900
2797320,18.95969626,-99.26866789,900
2858197,18.67901647,-99.13885967,900
2780409,18.91501343,-99.20627476,900
7126233,18.82000576,-98.92553722,900
2788178,18.74117758,-99.25278262,900
7094037,18.81295739,-98.92138344,900
2860458,18.79356662,-98.96271011,900
9008857,18.53938712,-98.7293649,900
2860804,18.71856453,-98.90145531,900
7160170,18.77892372,-98.99199874,900
2808796,18.87147418,-98.92186793,900
2783682,18.84409821,-99.18648474,900
8757277,18.62562875,-99.31323951,900
2785935,18.83585445,-99.23807113,900
2785262,18.83691606,-99.24854707,900
2785456,18.84126299,-99.24549687,900
7158608,18.79912789,-98.91633297,900
7322437,18.48778653,-99.26832711,900
2823379,18.79324606,-98.94913648,900
8759513,18.53928555,-99.27264342,900
2850661,18.88431149,-98.86392801,900
2791773,18.611348,-99.25985242,900
2772680,18.95114015,-99.19809624,900
2791094,18.69009446,-99.25024173,900
7241958,18.81897195,-99.23956837,900
7159918,18.72328755,-98.89840347,900
2862122,18.75148156,-98.77654016,900
7241456,18.84044111,-99.25381087,900
7950606,18.95380042,-99.2082051,900
2799598,18.92840216,-99.22382643,900
7950608,18.95556128,-99.20758091,900
2858153,18.68699504,-99.11751744,900
2787473,18.78208861,-99.23278533,900
2860548,18.78759746,-98.95885153,900
2851742,18.85850961,-98.9328116,900
2836394,18.64781093,-99.15610417,900
2791077,18.68882017,-99.24826307,900
2834360,18.49014208,-99.26999185,900
8595143,18.82721346,-99.24840755,900
2772623,18.95351895,-99.20241154,900
8757966,18.90410467,-98.72625798,900
2823628,18.78756519,-98.93533703,900
2774417,18.94247551,-99.24050868,900
8685284,18.85009938,-99.23467184,900
2846425,18.89350675,-99.07307456,900
2850225,18.88877284,-98.86166452,900
2790663,18.61655451,-99.31709828,900
2801680,18.90449957,-99.18250754,900
7330533,18.6135144,-99.34605983,900
6956082,18.80650062,-99.23709948,900
2828264,18.70726147,-99.18532458,900
2789769,18.62893055,-99.32259769,900
2784987,18.82390891,-99.23284822,900
2792544,18.54349584,-99.26909434,900
8758241,18.80369912,-98.94729078,900
2774125,18.94135101,-99.26388829,900
2845400,19.05316983,-99.24594986,900
2844179,18.88275703,-99.12851208,900
2847601,18.88304581,-99.11566938,900
2864121,18.50476894,-98.75518394,900
2863875,18.59523644,-98.84457392,900
2804617,18.89036366,-99.23259253,900
7322262,18.62668266,-99.3221097,900
2782753,18.86370241,-99.23225987,900
2774127,18.94124435,-99.26311149,900
8614121,18.85556908,-99.23020573,900
7961234,18.76866406,-98.99051386,900
2797300,18.9521799,-99.25820759,900
6955829,18.81791659,-99.26135388,900
2793584,19.05067417,-99.23990907,900
2792724,18.64360158,-99.20922693,900
2784733,18.82737004,-99.24614685,900
2841578,18.91348461,-99.19326239,900
2837132,18.59771983,-99.17030107,900
9259971,18.90581306,-99.24436873,900
7371840,18.95801872,-98.9797019,900
2781895,18.90731087,-99.20560026,900
8595203,18.83431438,-99.25432497,900
2852696,18.8427892,-98.94364548,900
7387073,18.87549799,-99.06397237,900
6443565,18.81752468,-98.93634142,900
2843221,18.89928328,-99.17663683,900
9259950,18.88976449,-99.23041146,900
2835581,18.663157,-99.18505302,900
2789551,18.6014614,-99.37832988,900
2779816,18.89497458,-99.22653416,900
2780151,18.91685856,-99.22311707,900
2858293,18.68027022,-99.12583007,900
8974134,18.88613158,-99.15959523,900
2781734,18.90957898,-99.20728615,900
2862547,18.72096921,-98.79053172,900
2788233,18.77392578,-99.35927597,900
7100681,18.59016499,-99.17128101,900
7100054,18.6923933,-99.18449361,900
2782398,18.86700356,-99.22903666,900
2851921,18.87149594,-98.97333986,900
2857796,18.76578479,-99.12165116,900
9001905,18.71981071,-98.89984923,900
2826745,18.84640901,-99.18551948,900
2836065,18.75974904,-99.12484071,900
8980968,18.92213747,-99.18131681,900
8757579,18.81948756,-98.94001981,900
2785280,18.81882968,-99.2236976,900
7104461,18.86377211,-99.23381767,900
7218375,18.87986718,-98.84705456,900
7104177,18.85565678,-99.24268702,900
7339251,18.85897762,-98.95497322,900
2822619,18.81980074,-98.93864755,900
9259948,18.89191419,-99.23034207,900
2782803,18.85945962,-99.2313626,900
2840144,18.60879334,-99.18068295,900
2807044,18.88406539,-99.22493427,900
2857948,18.75985532,-99.11939199,900
7371287,18.95727185,-98.98284794,900
2859246,18.62124151,-98.99225263,900
8757145,18.65081026,-99.22280461,900
7010447,18.90344236,-99.17762638,900
2813661,18.49253622,-98.75498992,900
2863193,18.61302248,-98.76879704,900
2784613,18.82748755,-99.19347399,900
2782097,18.91808302,-99.19644566,900
2845306,19.05893184,-99.24318972,900
6976843,18.76668637,-99.36034046,900
2851761,18.8597284,-98.93661325,900
2840109,18.60895813,-99.18070653,900
8943693,18.67548125,-99.18699889,900
8759277,18.85453321,-98.94774831,900
2811060,18.83703644,-98.94384605,900
2797391,18.96040133,-99.25974829,900
2852503,18.84325234,-98.93681412,900
2786293,18.84326421,-99.24028279,900
2785537,18.84445959,-99.2415435,900
2782344,18.87529795,-99.23156243,900
9260161,18.83847066,-99.24062848,900
2792611,18.66778281,-99.20584682,900
2859353,18.7198289,-98.99376583,900
9205185,18.91768406,-99.19653398,900
7160060,18.79020368,-98.99229398,900
2837512,18.59692407,-99.18773363,900
2831132,18.82281605,-99.24032496,900
2829157,18.85984979,-99.23309237,900
8202544,18.77606758,-98.98812985,900
2804270,18.90703679,-99.24471725,900
2819185,18.90622143,-98.97121133,900
